digital_version_id,work_id,provider,provider_record_id,format,canonical_landing_url,direct_file_url,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,ingestion_priority,ocr_quality
openiti_dv_1368HasanAmin.MustadrakatAcyanShica.Shia003634Vols-ara1,openiti_work_1368HasanAmin.MustadrakatAcyanShica,OpenITI / KITAB Project,1368HasanAmin.MustadrakatAcyanShica.Shia003634Vols-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368HasanAmin/1368HasanAmin.MustadrakatAcyanShica/1368HasanAmin.MustadrakatAcyanShica.Shia003634Vols-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368HasanAmin/1368HasanAmin.MustadrakatAcyanShica/1368HasanAmin.MustadrakatAcyanShica.Shia003634Vols-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.AhadithMazini.Hindawi091637469-ara1,openiti_work_1368IbrahimCabdQadirMazini.AhadithMazini,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.AhadithMazini.Hindawi091637469-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.AhadithMazini/1368IbrahimCabdQadirMazini.AhadithMazini.Hindawi091637469-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.AhadithMazini/1368IbrahimCabdQadirMazini.AhadithMazini.Hindawi091637469-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.CaMashi.Hindawi030603192-ara1,openiti_work_1368IbrahimCabdQadirMazini.CaMashi,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.CaMashi.Hindawi030603192-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.CaMashi/1368IbrahimCabdQadirMazini.CaMashi.Hindawi030603192-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.CaMashi/1368IbrahimCabdQadirMazini.CaMashi.Hindawi030603192-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.CawdIlaBad.Hindawi086057520-ara1,openiti_work_1368IbrahimCabdQadirMazini.CawdIlaBad,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.CawdIlaBad.Hindawi086057520-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.CawdIlaBad/1368IbrahimCabdQadirMazini.CawdIlaBad.Hindawi086057520-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.CawdIlaBad/1368IbrahimCabdQadirMazini.CawdIlaBad.Hindawi086057520-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.DiwanMazini.Hindawi052936026-ara1,openiti_work_1368IbrahimCabdQadirMazini.DiwanMazini,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.DiwanMazini.Hindawi052936026-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.DiwanMazini/1368IbrahimCabdQadirMazini.DiwanMazini.Hindawi052936026-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.DiwanMazini/1368IbrahimCabdQadirMazini.DiwanMazini.Hindawi052936026-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.FiTariq.Hindawi093085140-ara1,openiti_work_1368IbrahimCabdQadirMazini.FiTariq,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.FiTariq.Hindawi093085140-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.FiTariq/1368IbrahimCabdQadirMazini.FiTariq.Hindawi093085140-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.FiTariq/1368IbrahimCabdQadirMazini.FiTariq.Hindawi093085140-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.GharizatMara.Hindawi093962649-ara1,openiti_work_1368IbrahimCabdQadirMazini.GharizatMara,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.GharizatMara.Hindawi093962649-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.GharizatMara/1368IbrahimCabdQadirMazini.GharizatMara.Hindawi093962649-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.GharizatMara/1368IbrahimCabdQadirMazini.GharizatMara.Hindawi093962649-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.IbrahimKatib.Hindawi063502629-ara1,openiti_work_1368IbrahimCabdQadirMazini.IbrahimKatib,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.IbrahimKatib.Hindawi063502629-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.IbrahimKatib/1368IbrahimCabdQadirMazini.IbrahimKatib.Hindawi063502629-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.IbrahimKatib/1368IbrahimCabdQadirMazini.IbrahimKatib.Hindawi063502629-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.IbrahimThani.Hindawi013572470-ara1,openiti_work_1368IbrahimCabdQadirMazini.IbrahimThani,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.IbrahimThani.Hindawi013572470-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.IbrahimThani/1368IbrahimCabdQadirMazini.IbrahimThani.Hindawi013572470-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.IbrahimThani/1368IbrahimCabdQadirMazini.IbrahimThani.Hindawi013572470-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.JarimatLordSaville.Hindawi037175297-ara1,openiti_work_1368IbrahimCabdQadirMazini.JarimatLordSaville,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.JarimatLordSaville.Hindawi037175297-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.JarimatLordSaville/1368IbrahimCabdQadirMazini.JarimatLordSaville.Hindawi037175297-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.JarimatLordSaville/1368IbrahimCabdQadirMazini.JarimatLordSaville.Hindawi037175297-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.MinNafidha.Hindawi047374173-ara1,openiti_work_1368IbrahimCabdQadirMazini.MinNafidha,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.MinNafidha.Hindawi047374173-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.MinNafidha/1368IbrahimCabdQadirMazini.MinNafidha.Hindawi047374173-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.MinNafidha/1368IbrahimCabdQadirMazini.MinNafidha.Hindawi047374173-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi.Hindawi083702539-ara1,openiti_work_1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi.Hindawi083702539-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi/1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi.Hindawi083702539-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi/1368IbrahimCabdQadirMazini.MukhtaratMinQasasInjlizi.Hindawi083702539-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.QissatHayat.Hindawi092790962-ara1,openiti_work_1368IbrahimCabdQadirMazini.QissatHayat,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.QissatHayat.Hindawi092790962-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.QissatHayat/1368IbrahimCabdQadirMazini.QissatHayat.Hindawi092790962-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.QissatHayat/1368IbrahimCabdQadirMazini.QissatHayat.Hindawi092790962-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.SabilHayat.Hindawi063082470-ara1,openiti_work_1368IbrahimCabdQadirMazini.SabilHayat,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.SabilHayat.Hindawi063082470-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.SabilHayat/1368IbrahimCabdQadirMazini.SabilHayat.Hindawi063082470-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.SabilHayat/1368IbrahimCabdQadirMazini.SabilHayat.Hindawi063082470-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.Sanin.Hindawi096869297-ara1,openiti_work_1368IbrahimCabdQadirMazini.Sanin,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.Sanin.Hindawi096869297-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.Sanin/1368IbrahimCabdQadirMazini.Sanin.Hindawi096869297-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.Sanin/1368IbrahimCabdQadirMazini.Sanin.Hindawi096869297-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.Sharida.Hindawi081308482-ara1,openiti_work_1368IbrahimCabdQadirMazini.Sharida,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.Sharida.Hindawi081308482-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.Sharida/1368IbrahimCabdQadirMazini.Sharida.Hindawi081308482-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.Sharida/1368IbrahimCabdQadirMazini.Sharida.Hindawi081308482-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.SunduqDunya.Hindawi085938393-ara1,openiti_work_1368IbrahimCabdQadirMazini.SunduqDunya,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.SunduqDunya.Hindawi085938393-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.SunduqDunya/1368IbrahimCabdQadirMazini.SunduqDunya.Hindawi085938393-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.SunduqDunya/1368IbrahimCabdQadirMazini.SunduqDunya.Hindawi085938393-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa.Hindawi025714191-ara1,openiti_work_1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa,OpenITI / KITAB Project,1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa.Hindawi025714191-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa/1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa.Hindawi025714191-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimCabdQadirMazini/1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa/1368IbrahimCabdQadirMazini.ThalathatRijalWaImraa.Hindawi025714191-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.AbtalMansura.Hindawi050729579-ara1,openiti_work_1368IbrahimRamzi.AbtalMansura,OpenITI / KITAB Project,1368IbrahimRamzi.AbtalMansura.Hindawi050729579-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.AbtalMansura/1368IbrahimRamzi.AbtalMansura.Hindawi050729579-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.AbtalMansura/1368IbrahimRamzi.AbtalMansura.Hindawi050729579-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.BabQamar.Hindawi080968603-ara1,openiti_work_1368IbrahimRamzi.BabQamar,OpenITI / KITAB Project,1368IbrahimRamzi.BabQamar.Hindawi080968603-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.BabQamar/1368IbrahimRamzi.BabQamar.Hindawi080968603-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.BabQamar/1368IbrahimRamzi.BabQamar.Hindawi080968603-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.Badawiyya.Hindawi013680727-ara1,openiti_work_1368IbrahimRamzi.Badawiyya,OpenITI / KITAB Project,1368IbrahimRamzi.Badawiyya.Hindawi013680727-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.Badawiyya/1368IbrahimRamzi.Badawiyya.Hindawi013680727-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.Badawiyya/1368IbrahimRamzi.Badawiyya.Hindawi013680727-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.BintIkhshid.Hindawi035794859-ara1,openiti_work_1368IbrahimRamzi.BintIkhshid,OpenITI / KITAB Project,1368IbrahimRamzi.BintIkhshid.Hindawi035794859-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.BintIkhshid/1368IbrahimRamzi.BintIkhshid.Hindawi035794859-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.BintIkhshid/1368IbrahimRamzi.BintIkhshid.Hindawi035794859-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.CaduwShacb.Hindawi026196406-ara1,openiti_work_1368IbrahimRamzi.CaduwShacb,OpenITI / KITAB Project,1368IbrahimRamzi.CaduwShacb.Hindawi026196406-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.CaduwShacb/1368IbrahimRamzi.CaduwShacb.Hindawi026196406-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.CaduwShacb/1368IbrahimRamzi.CaduwShacb.Hindawi026196406-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.CazzaBintKhalifa.Hindawi097425906-ara1,openiti_work_1368IbrahimRamzi.CazzaBintKhalifa,OpenITI / KITAB Project,1368IbrahimRamzi.CazzaBintKhalifa.Hindawi097425906-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.CazzaBintKhalifa/1368IbrahimRamzi.CazzaBintKhalifa.Hindawi097425906-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.CazzaBintKhalifa/1368IbrahimRamzi.CazzaBintKhalifa.Hindawi097425906-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.DukhulHammam.Hindawi080617137-ara1,openiti_work_1368IbrahimRamzi.DukhulHammam,OpenITI / KITAB Project,1368IbrahimRamzi.DukhulHammam.Hindawi080617137-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.DukhulHammam/1368IbrahimRamzi.DukhulHammam.Hindawi080617137-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.DukhulHammam/1368IbrahimRamzi.DukhulHammam.Hindawi080617137-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.Hawari.Hindawi086815080-ara1,openiti_work_1368IbrahimRamzi.Hawari,OpenITI / KITAB Project,1368IbrahimRamzi.Hawari.Hindawi086815080-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.Hawari/1368IbrahimRamzi.Hawari.Hindawi086815080-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.Hawari/1368IbrahimRamzi.Hawari.Hindawi086815080-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.KalimatNabulyun.Hindawi091602803-ara1,openiti_work_1368IbrahimRamzi.KalimatNabulyun,OpenITI / KITAB Project,1368IbrahimRamzi.KalimatNabulyun.Hindawi091602803-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.KalimatNabulyun/1368IbrahimRamzi.KalimatNabulyun.Hindawi091602803-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.KalimatNabulyun/1368IbrahimRamzi.KalimatNabulyun.Hindawi091602803-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.MalikLear.Hindawi084057509-ara1,openiti_work_1368IbrahimRamzi.MalikLear,OpenITI / KITAB Project,1368IbrahimRamzi.MalikLear.Hindawi084057509-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.MalikLear/1368IbrahimRamzi.MalikLear.Hindawi084057509-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.MalikLear/1368IbrahimRamzi.MalikLear.Hindawi084057509-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.SarkhatTifl.Hindawi080297953-ara1,openiti_work_1368IbrahimRamzi.SarkhatTifl,OpenITI / KITAB Project,1368IbrahimRamzi.SarkhatTifl.Hindawi080297953-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.SarkhatTifl/1368IbrahimRamzi.SarkhatTifl.Hindawi080297953-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.SarkhatTifl/1368IbrahimRamzi.SarkhatTifl.Hindawi080297953-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_1368IbrahimRamzi.TarikhFayyum.Hindawi027208072-ara1,openiti_work_1368IbrahimRamzi.TarikhFayyum,OpenITI / KITAB Project,1368IbrahimRamzi.TarikhFayyum.Hindawi027208072-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.TarikhFayyum/1368IbrahimRamzi.TarikhFayyum.Hindawi027208072-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/1368IbrahimRamzi/1368IbrahimRamzi.TarikhFayyum/1368IbrahimRamzi.TarikhFayyum.Hindawi027208072-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
