digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,language,subcorpus,status
0001LaqitIbnYacmur.Diwan.JK007528-ara1,0001LaqitIbnYacmur.Diwan,NULL,OpenITI / KITAB,JK007528,https://github.com/OpenITI/RELEASE/blob/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.JK007528-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.JK007528-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.JK007528-ara1,0001LaqitIbnYacmur.Diwan.JK007528-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1,0001LaqitIbnYacmur.Diwan,NULL,OpenITI / KITAB,ShamAY0037835,https://github.com/OpenITI/RELEASE/blob/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001LaqitIbnYacmur/0001LaqitIbnYacmur.Diwan/0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1,0001LaqitIbnYacmur.Diwan.ShamAY0037835-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001MuhalhilIbnRabica.Diwan.JK007529-ara1,0001MuhalhilIbnRabica.Diwan,NULL,OpenITI / KITAB,JK007529,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.JK007529-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.JK007529-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.JK007529-ara1,0001MuhalhilIbnRabica.Diwan.JK007529-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1,0001MuhalhilIbnRabica.Diwan,NULL,OpenITI / KITAB,ShamAY0037862,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuhalhilIbnRabica/0001MuhalhilIbnRabica.Diwan/0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1,0001MuhalhilIbnRabica.Diwan.ShamAY0037862-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001MuthaqqibCabdi.Diwan.JK007510-ara1,0001MuthaqqibCabdi.Diwan,NULL,OpenITI / KITAB,JK007510,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.JK007510-ara1,0001MuthaqqibCabdi.Diwan.JK007510-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,0001MuthaqqibCabdi.Diwan,NULL,OpenITI / KITAB,ShamAY0037895,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001MuthaqqibCabdi/0001MuthaqqibCabdi.Diwan/0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,0001MuthaqqibCabdi.Diwan.ShamAY0037895-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001NabighaDhubyani.Diwan.JK007511-ara1,0001NabighaDhubyani.Diwan,NULL,OpenITI / KITAB,JK007511,https://github.com/OpenITI/RELEASE/blob/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.JK007511-ara1,0001NabighaDhubyani.Diwan.JK007511-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,0001NabighaDhubyani.Diwan,NULL,OpenITI / KITAB,ShamAY0037896,https://github.com/OpenITI/RELEASE/blob/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001NabighaDhubyani/0001NabighaDhubyani.Diwan/0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,0001NabighaDhubyani.Diwan.ShamAY0037896-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001QaysIbnKhatim.Diwan.JK007527-ara1,0001QaysIbnKhatim.Diwan,NULL,OpenITI / KITAB,JK007527,https://github.com/OpenITI/RELEASE/blob/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.JK007527-ara1,0001QaysIbnKhatim.Diwan.JK007527-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,0001QaysIbnKhatim.Diwan,NULL,OpenITI / KITAB,ShamAY0037907,https://github.com/OpenITI/RELEASE/blob/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001QaysIbnKhatim/0001QaysIbnKhatim.Diwan/0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001Quran.Mushaf.QuranAnalysis001-ara1,0001Quran.Mushaf,ed_3032f823,OpenITI / KITAB,QuranAnalysis001,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.QuranAnalysis001-ara1.mARkdown,0001Quran.Mushaf.QuranAnalysis001-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001Quran.Mushaf.Shia000001-ara1,0001Quran.Mushaf,NULL,OpenITI / KITAB,Shia000001,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Shia000001-ara1.mARkdown,0001Quran.Mushaf.Shia000001-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001Quran.Mushaf.Tanzil001-ara1,0001Quran.Mushaf,NULL,OpenITI / KITAB,Tanzil001,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001Quran/0001Quran.Mushaf/0001Quran.Mushaf.Tanzil001-ara1.mARkdown,0001Quran.Mushaf.Tanzil001-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001SalamaIbnJandal.Diwan.JK007517-ara1,0001SalamaIbnJandal.Diwan,NULL,OpenITI / KITAB,JK007517,https://github.com/OpenITI/RELEASE/blob/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.JK007517-ara1,0001SalamaIbnJandal.Diwan.JK007517-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,0001SalamaIbnJandal.Diwan,NULL,OpenITI / KITAB,ShamAY0037950,https://github.com/OpenITI/RELEASE/blob/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SalamaIbnJandal/0001SalamaIbnJandal.Diwan/0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,0001SalamaIbnJandal.Diwan.ShamAY0037950-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001SamawalIbnCadiya.Diwan.JK007508-ara1,0001SamawalIbnCadiya.Diwan,NULL,OpenITI / KITAB,JK007508,https://github.com/OpenITI/RELEASE/blob/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.JK007508-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.JK007508-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.JK007508-ara1,0001SamawalIbnCadiya.Diwan.JK007508-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,0001SamawalIbnCadiya.Diwan,NULL,OpenITI / KITAB,ShamAY0037887,https://github.com/OpenITI/RELEASE/blob/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SamawalIbnCadiya/0001SamawalIbnCadiya.Diwan/0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,0001SamawalIbnCadiya.Diwan.ShamAY0037887-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001Shanfara.Diwan.JK007509-ara1,0001Shanfara.Diwan,NULL,OpenITI / KITAB,JK007509,https://github.com/OpenITI/RELEASE/blob/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.JK007509-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.JK007509-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.JK007509-ara1,0001Shanfara.Diwan.JK007509-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001Shanfara.Diwan.ShamAY0037893-ara1,0001Shanfara.Diwan,NULL,OpenITI / KITAB,ShamAY0037893,https://github.com/OpenITI/RELEASE/blob/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.ShamAY0037893-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.ShamAY0037893-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001Shanfara/0001Shanfara.Diwan/0001Shanfara.Diwan.ShamAY0037893-ara1,0001Shanfara.Diwan.ShamAY0037893-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001SulaykIbnSulaka.Diwan.JK007507-ara1,0001SulaykIbnSulaka.Diwan,NULL,OpenITI / KITAB,JK007507,https://github.com/OpenITI/RELEASE/blob/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.JK007507-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.JK007507-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.JK007507-ara1,0001SulaykIbnSulaka.Diwan.JK007507-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,0001SulaykIbnSulaka.Diwan,NULL,OpenITI / KITAB,ShamAY0037886,https://github.com/OpenITI/RELEASE/blob/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001SulaykIbnSulaka/0001SulaykIbnSulaka.Diwan/0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,0001SulaykIbnSulaka.Diwan.ShamAY0037886-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001TaabbataSharran.Diwan.JK007513-ara1,0001TaabbataSharran.Diwan,NULL,OpenITI / KITAB,JK007513,https://github.com/OpenITI/RELEASE/blob/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.JK007513-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.JK007513-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.JK007513-ara1,0001TaabbataSharran.Diwan.JK007513-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001TaabbataSharran.Diwan.ShamAY0037943-ara1,0001TaabbataSharran.Diwan,NULL,OpenITI / KITAB,ShamAY0037943,https://github.com/OpenITI/RELEASE/blob/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.ShamAY0037943-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.ShamAY0037943-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001TaabbataSharran/0001TaabbataSharran.Diwan/0001TaabbataSharran.Diwan.ShamAY0037943-ara1,0001TaabbataSharran.Diwan.ShamAY0037943-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001TarafaIbnCabd.Diwan.JK007518-ara2,0001TarafaIbnCabd.Diwan,NULL,OpenITI / KITAB,JK007518,https://github.com/OpenITI/RELEASE/blob/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.JK007518-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.JK007518-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.JK007518-ara2,0001TarafaIbnCabd.Diwan.JK007518-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,0001TarafaIbnCabd.Diwan,ed_deb34f2a,OpenITI / KITAB,Shamela0036422,https://github.com/OpenITI/RELEASE/blob/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,0001TarafaIbnCabd.Diwan.Shamela0036422-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0001TufaylGhanawi.Diwan.JK007519-ara1,0001TufaylGhanawi.Diwan,NULL,OpenITI / KITAB,JK007519,https://github.com/OpenITI/RELEASE/blob/master/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.JK007519-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.JK007519-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0001TufaylGhanawi/0001TufaylGhanawi.Diwan/0001TufaylGhanawi.Diwan.JK007519-ara1,0001TufaylGhanawi.Diwan.JK007519-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
