work_id,canonical_title_ar,canonical_title_en,alternate_titles,author_id,author_name_ar,author_name_en,author_death_hijri,category_primary,category_secondary,subjects,era,language_original,description_short,work_status,bibliographic_source,bibliographic_source_url
1140IbnMayyitDimyati.SafwatMulah,صفوة الملح بشرح منظومة البيقوني في فن المصطلح,Safwat Mulah,صفوة الملح بشرح منظومة البيقوني في فن المصطلح,Ibn Mayyit Dimyati,ابن الميت,Ibn Mayyit Dimyati,1140,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1140AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1140IbnMuhammadDimyatiShafici.JawahirGhawali,الجواهر الغوالي في ذكر الأسانيد العوالي - مخطوط,Jawahir Ghawali,,Ibn Muhammad Dimyati Shafici,محمد بن محمد بن محمد بن أحمد البديري الحسيني، الدمياطي الأشعري الشافعي، أبو حامد (المتوفى: 1140هـ),Ibn Muhammad Dimyati Shafici,1140,J-الفقه,فقه,فقه,d.1140AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1142AbuCabbasSalihi.HadiyyaMaqbulaFiTibb,الهدية المقبولة في الطب,al-Hadiyyaŧ al-maqbūlŧ fī al-ṭibb,,Abu Cabbas Salihi,أبو العباس سيدي أحمد بن صالح الصالحي,Abu Cabbas Salihi,1142,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1142AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143CabdGhaniNabulusi.Diwan,ديوان عبد الغني النابلسي,Diwan,,Cabd Ghani Nabulusi,عبد الغني بن اسماعيل النابلسي,Cabd Ghani Nabulusi,1143,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143CabdGhaniNabulusi.JawharKulli,الجوهر الكلي شرح عمدة المصلي,Jawhar Kulli,,Cabd Ghani Nabulusi,عبد الغني بن اسماعيل النابلسي,Cabd Ghani Nabulusi,1143,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143CabdGhaniNabulusi.KashfNur,كشف النور,Kashf Nur,,Cabd Ghani Nabulusi,عبد الغني بن اسماعيل النابلسي,Cabd Ghani Nabulusi,1143,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143CabdGhaniNabulusi.TactirAnam,تعطير الأنام في تعبير المنام,Tactir Anam,,Cabd Ghani Nabulusi,عبد الغني بن اسماعيل النابلسي,Cabd Ghani Nabulusi,1143,B-التفسير,تفسير,تفسير,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143CabdGhaniNabulusi.TahrikIqlid,تحريك الاقليد في فتح باب التوحيد,Taḥrīk al-iqlīd fī fatḥ bāb al-tawḥīd,,Cabd Ghani Nabulusi,عبد الغني بن اسماعيل النابلسي,Cabd Ghani Nabulusi,1143,I-العقيدة,العقيدة,العقيدة,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1143IbnCabdKarimGhazziCamiri.JiddHathith,الجد الحثيث في بيان ما ليس بحديث,Jidd Hathith,الجد الحثيث,Ibn Cabd Karim Ghazzi Camiri,أحمد بن عبد الكريم بن سعودي الغزي العامري,Ibn Cabd Karim Ghazzi Camiri,1143,C-الحديث النبوي,حديث,حديث,d.1143AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1144IbnMuhammadYahyaQazwini.BaqaZawal,بقاء الزوال,Baqāʾ al-Zawāl,,Ibn Muhammad Yahya Qazwini,ابن محمد يحيى القزويني,Ibn Muhammad Yahya Qazwini,1144,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1144AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1144IbnZikriFasi.IlmamWaIclam,الالمام والاعلام بنفثة من بحور عيلم ما ت̣دمنته¶    صلات القطب مولانا عبد السلام,al-Ilmām wa-al-iʿlām binafṯaŧ min buḥūr ʿīlm mā tạdammanathu¶    ṣalāt al-Quṭb Mawlānā ʿAbd al-Salām,,Ibn Zikri Fasi,محمد بن عبد الرحمن ابن زكري الفاسي,Ibn Zikri Fasi,1144,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1144AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1144IbnZikriFasi.SharhNasiha,NULL,Sharh Nasiha,,Ibn Zikri Fasi,محمد بن عبد الرحمن ابن زكري الفاسي,Ibn Zikri Fasi,1144,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1144AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1145SajaqliZadehMarcashi.TartibCulum,ترتيب العلوم,Tartib Culum,ترتيب العلوم للمرعشي,Sajaqli Zadeh Marcashi,المرعشي، محمد بن أبي بكر,Sajaqli Zadeh Marcashi,1145,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1145AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1147CabdAllahSancani.TarikhYaman,تاريخ اليمن ظلال القرن الحادي عشر الهجري- السابع عشر الميلادي/ تاريخ طبق الحلوى وصحاف المن والسلوى,Tarikh Yaman,تاريخ اليمن,Cabd Allah Sancani,عبد الله بن علي بن محمد بن عبد الإله بن أحمد بن الوزير الصنعاني,Cabd Allah Sancani,1147,O-الجغرافيا والرحلات,بلدان ورحلات,بلدان ورحلات,d.1147AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1147IbnSharafDinKhalili.FatawaKhalili,فتاوي الخليلي على المذهب الشافعي,Fatawa Khalili,,Ibn Sharaf Din Khalili,محمد بن محمد، ابن شرف الدين الخليلي الشافعي القادري (المتوفى: 1147هـ),Ibn Sharaf Din Khalili,1147,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1147AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1147Mustahizadah.IjtimacBahrayn,اجتماع البحرين,Iǧtimāʿ al-baḥrayn,,Mustahizadah,عبد الله بن عثمان مستحيزاده,Mustahizadah,1147,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1147AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1148SidaqatKunjahi.ThawaqibManaqib,ثواقب المناقب,Ṯawāqib al-manāqib,,Sidaqat Kunjahi,محمد ماه صداقت كنجاهي,Sidaqat Kunjahi,1148,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1148AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1150IbnCaqila.FawaidJalila,الفوائد الجليلة في مسلسلات ابن عقيلة,Fawaid Jalila,,Ibn Caqila,محمد بن أحمد بن سعيد الحنفي المكي، شمس الدين، المعروف كوالده بعقيلة (المتوفى: 1150هـ),Ibn Caqila,1150,C-الحديث النبوي,حديث,حديث,d.1150AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1150IbnCaqila.Ziyada,الزيادة والإحسان في علوم القرآن,Ziyada,,Ibn Caqila,محمد عقيلة,Ibn Caqila,1150,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1150AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1150SalihSulayfi.MinhajTalibin,منهاج الطالبين لصالح السليفي تحقيق زايد المقبالي - تابع للباب الثامن - ب تخرج,Minhaj Talibin,,Salih Sulayfi,NULL,Salih Sulayfi,1150,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1150AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1151AhmadKawkabani.NujumLaylTalica,نجوم الليل الطالعة على غرر الخيل,Nuǧūm al-layl al-ṭāliʿaŧ ʿalá ġurar al-ḫayl,,Ahmad Kawkabani,أحمد بن محمد الكوكباني,Ahmad Kawkabani,1151,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1151AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1151ShihabDinAhmadHaymiKawkabani.CitrNasimSaba,عطر نسيم الصبا,ʿUṭr nasīm al-ṣibā,,Shihab Din Ahmad Haymi Kawkabani,أحمد بن محمد الحيمي,Shihab Din Ahmad Haymi Kawkabani,1151,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1151AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1151ShihabDinKawkabani.TibSamar,طيب السمر في أوقات السحر,Ṭīb al-samar fī awqāt al-saḥar,,Shihab Din Kawkabani,أحمد بن محمد الكوكباني,Shihab Din Kawkabani,1151,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1151AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1152IbrahimShahari.TabaqatZaydiyya,طبقات الزيدية الجامع لما تفرق من علماء الأمة المحمدي,Tabaqat Zaydiyya,,Ibrahim Shahari,NULL,Ibrahim Shahari,1152,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.1152AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1152IbrahimShahari.TabaqatZaydiyyaKubra,طبقات الزيدية الكبرى (القسم الثالث),Tabaqat Zaydiyya Kubra,,Ibrahim Shahari,السيد العلامة إبراهيم بن القاسم بن الإمام المؤيد بالله، المتوفى سنة 1152 ه,Ibrahim Shahari,1152,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.1152AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1153IbnKannan.YawmiyyatShamiyya,يوميات شامية,Yawmiyyat Shamiyya,,Ibn Kannan,ابن كنان,Ibn Kannan,1153,O-الجغرافيا والرحلات,بلدان ورحلات,بلدان ورحلات,d.1153AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1156IbnMuhammadAbuSacidKhadimi.BariqaMahmudiyya,بريقة محمودية,Bariqa Mahmudiyya,,Ibn Muhammad Abu Sacid Khadimi,أبو سعيد محمد بن محمد الخادمي (المتوفى : 1156هـ),Ibn Muhammad Abu Sacid Khadimi,1156,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1156AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1156MuhammadCujaymi.QitacJidal,قطع الجدال في أحكام الاستقبال «للكعبة المشرفة»,Qitac Jidal,قطع الجدال في أحكام الاستقبال «للكعبة المشرفة» - سلسلة لقاء العشر الأواخر بالمسجد الحرام (30),Muhammad Cujaymi,محمد بن حسن العجيمي,Muhammad Cujaymi,1156,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1156AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1156MuhammadIfraniSaghir.MaslakSahl,المسلك السهل في شرح توشيح ابن سهل,Maslak Sahl,,Muhammad Ifrani Saghir,محمد الإفراني ( الصغير ),Muhammad Ifrani Saghir,1156,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1156AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1156MustafaIzmiri.CumdatCirfan,عمدة العرفان فى تحرير أوجه القران,Cumdat Cirfan,عمدة العرفان فى تحرير أوجه القران,Mustafa Izmiri,مصطفى الإزميري,Mustafa Izmiri,1156,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1156AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1156MustafaIzmiri.TahrirNashr,اتحاف البررة بما سكت عنه نشر العشرة المسمى ب «تحرير النشر»,Tahrir Nashr,اتحاف البررة بما سكت عنه نشر العشرة المسمى ب «تحرير النشر» | اتحاف البررة بما سكت عنه نشر العشرة = تحرير النشر,Mustafa Izmiri,مصطفى الإزميري,Mustafa Izmiri,1156,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1156AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1158IbnCaliFaruqiTahanawi.KashshafIstalahat,موسوعة كشاف اصطلاحات الفنون والعلوم,Kashshaf Istalahat,,Ibn Cali Faruqi Tahanawi,محمد بن علي ابن القاضي محمد حامد بن محمد صابر الفاروقي الحنفي التهانوي (المتوفى: بعد 1158هـ),Ibn Cali Faruqi Tahanawi,1158,J-الفقه,فقه,فقه,d.1158AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1160MullaNacimaTaliqani.ManhajRashad,NULL,Manhaj Rashad,,Mulla Nacima Taliqani,محمّد نعيم بن محمّد تقي [ الملا نعيما العرفي الطالقاني ],Mulla Nacima Taliqani,1160,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1160AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1160YusufMahalli.Taqwim,كتاب التقويم,Kitāb al-Taqwīm,,Yusuf Mahalli,يوسف المحلي,Yusuf Mahalli,1160,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1160AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1162CabdRahmanBalfaqih.ArbacunHadith,أربعون حديثا في فضل القرآن للحسيني,Arbacun Hadith,أربعون حديثا في فضل القرآن العظيم | أربعون حديثا في فضل القرآن العظيم,Cabd Rahman Balfaqih,عبد الرحمن بن عبد الله بلفقيه الحسيني التريمي الحضرمي (1162 ه),Cabd Rahman Balfaqih,1162,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1162AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1162IbnMuammadAbuFidaCajluni.KashfKhafa,كشف الخفاء ومزيل الإلباس عما اشتهر من الأحاديث على ألسنة الناس,Kashf Khafa,كشف الخفاء,Ibn Muammad Abu Fida Cajluni,العجلوني,Ibn Muammad Abu Fida Cajluni,1162,C-الحديث النبوي,حديث,حديث,d.1162AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1162MustafaBakri.TasliyatAhzan,تسلية الأحزان,Tasliyaŧ al-aḥzān,,Mustafa Bakri,مصطفى البكري,Mustafa Bakri,1162,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1162AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1163MuhammadHayatSindi.FathGhufur,فتح الغفور في وضع الأيدي على الصدور,Fatḥ al-ġufūr fī waḍʿ al-ʾaydī ʿalá al-ṣudūr,,Muhammad Hayat Sindi,محمد حياة السندي,Muhammad Hayat Sindi,1163,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1163AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1163NadimMashhadi.HamlaAfghan,حملها أفغان,Ḥamlah-i Afġān,,Nadim Mashhadi,نديم مشهدي,Nadim Mashhadi,1163,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1163AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1167IbnCabdRahmanGhazzi.DiwanIslam,ديوان الإسلام,Diwan Islam,,Ibn Cabd Rahman Ghazzi,ابن الغزي,Ibn Cabd Rahman Ghazzi,1167,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.1167AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1167IbnCabdRahmanGhazzi.Ijaza,إجازة مفتي الشافعية الغزي لابن الدباغ,Ijaza,إجازة مفتي الشافعية بدمشق محمد بن عبد الرحمن الغزي الدمشقي للشيخ علي بن مصطفى المعروف بابن الدباغ الحلبي | إجازة مفتي الشافعية بدمشق محمد بن عبد الرحمن الغزي الدمشقي للشيخ علي بن مصطفى المعروف بابن الدباغ الحلبي,Ibn Cabd Rahman Ghazzi,محمد بن عبد الرحمن الغزي الدمشقي (1167 ه),Ibn Cabd Rahman Ghazzi,1167,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1167AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1167IbnHamidMashtuli.SalwatAhzan,سلوة الأحزان,Salwat Ahzan,,Ibn Hamid Mashtuli,المشتولي,Ibn Hamid Mashtuli,1167,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1167AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1169KhanArizu.MajmacNafais,مجمعا نفائس,Maǧmaʿ-i Nafāʾis,,Khan Arizu,سراج الدين علي خان آرزو,Khan Arizu,1169,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1169AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1169KhanArizu.Muthmir,مثمر,Muṯmir,,Khan Arizu,سراج الدين علي خان آرزو,Khan Arizu,1169,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1169AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1170IbnMuhammadMahalliMisri.MazidNicma,مزيد النعمة لجمع أقوال الأئمة,Mazid Nicma,,Ibn Muhammad Mahalli Misri,حسين بن محمد المحلي الشافعي المصري (المتوفى: 1170هـ),Ibn Muhammad Mahalli Misri,1170,J-الفقه,فقه,فقه,d.1170AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1170IbnTayyibFasi.SharhKifaya,شرح كفاية المتحفظ تحرير الرواية في تقرير الكفاية,Sharh Kifaya,شرح كفاية المتحفظ (تحرير الرواية في تقرير الكفاية),Ibn Tayyib Fasi,ابن الطيب,Ibn Tayyib Fasi,1170,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1170AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1171CuthmanKamakhi.Muhayya,المهيأ في كشف أسرار الموطأ,Muhayya,,Cuthman Kamakhi,عثمان بن سعيد الكماخي (المتوفى: 1171 ه),Cuthman Kamakhi,1171,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1171AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1171Shubrawi.CunwanBayan,NULL,Cunwan Bayan,,Shubrawi,NULL,Shubrawi,1171,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1171AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1172IbnKhalifaMasakini.Fahrasa,فهرسة الشيخ علي بن خليفة المساكني,Fahrasa,,Ibn Khalifa Masakini,علي بن خليفة الحسيني الشريف المساكني,Ibn Khalifa Masakini,1172,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1172AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1172MuhammadHusayniAbuSacud.CumdatNazir,دراسة وتحقيق عمدة الناظر على الأشباه والنظائر,Cumdat Nazir,دراسة وتحقيق عمدة الناظر (قاعدة اليقين لا يزول بالشك) | دراسة وتحقيق عمدة الناظر على الأشباه والنظائر,Muhammad Husayni Abu Sacud,محمد الحسيني أبو السعود,Muhammad Husayni Abu Sacud,1172,K-أصول الفقه والقواعد,أصول وقواعد,أصول وقواعد,d.1172AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1173IbnCaliMusawiTustari.TadhyilSulafatCasr,تذييل سلافة العصر,Tadhyil Sulafat Casr,,Ibn Cali Musawi Tustari,عبد الله بن علي نور الدين بن نعمة الله الموسوي الجزائري التستري (المتوفى: 1173هـ),Ibn Cali Musawi Tustari,1173,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.1173AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1173IbnHusaynKhwajuiMazandarani.JamicShatat,جامع الشتات,Jamic Shatat,,Ibn Husayn Khwajui Mazandarani,الخواجوئي,Ibn Husayn Khwajui Mazandarani,1173,I-العقيدة,العقيدة,العقيدة,d.1173AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1173IsmacilKhwajui.DurarMultaqita,NULL,Durar Multaqita,,Ismacil Khwajui,محمد إسماعيل الخواجوئي,Ismacil Khwajui,1173,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1173AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1173KhiyalAhmadabadi.BustanKhiyal,بستان,Bustān,,Khiyal Ahmadabadi,خيل أحمدابادي,Khiyal Ahmadabadi,1173,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1173AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1174AbuBarakatSuwaydi.MutamarNajaf,مؤتمر النجف = الحجج القطعية لاتفاق الفرق الإسلامية,Mutamar Najaf,,Abu Barakat Suwaydi,السويدي,Abu Barakat Suwaydi,1174,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1174AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1174AbuBarakatSuwaydi.NafhaMiskiyya,النفحة المسكية في الرحلة المكية,Nafha Miskiyya,,Abu Barakat Suwaydi,عبد الله بن حسين بن مرعي بن ناصر الدين البغدادي، أبو البركات السويدي (المتوفى: 1174هـ),Abu Barakat Suwaydi,1174,O-الجغرافيا والرحلات,بلدان ورحلات,بلدان ورحلات,d.1174AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1175AhmadBudayri.HawadithDimashq,حوادث دمشق اليومية,Hawadith Dimashq,,Ahmad Budayri,البديري الحلاق,Ahmad Budayri,1175,O-الجغرافيا والرحلات,بلدان ورحلات,بلدان ورحلات,d.1175AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1175MuhammadKarabisi.IklilManhaj,إكليل المنهج في تحقيق المطلب,Iklil Manhaj,,Muhammad Karabisi,محمد جعفر بن محمد طاهر الخراساني الكرباسي,Muhammad Karabisi,1175,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.1175AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1175MuhammadSacidSunbul.Awail,الأوائل السنبلية وذيلها,Awail,الأوائل السنبلية,Muhammad Sacid Sunbul,محمد سعيد سنبل,Muhammad Sacid Sunbul,1175,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.1175AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1176ShahWaliAllahDihlawi.CiqdJayyid,عقد الجيد,Ciqd Jayyid,عقد الجيد في أحكام الاجتهاد والتقليد,Shah Wali Allah Dihlawi,ولي الله الدهلاوي,Shah Wali Allah Dihlawi,1176,K-أصول الفقه والقواعد,أصول وقواعد,أصول وقواعد,d.1176AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
1176ShahWaliAllahDihlawi.FawzKabir,الفوز الكبير في أصول التفسير,Fawz Kabir,,Shah Wali Allah Dihlawi,ولي الله الدهلاوي,Shah Wali Allah Dihlawi,1176,A-القرآن الكريم وعلومه,علوم القرآن,علوم القرآن,d.1176AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
