duplicate_group_id,work_id,version_count,digital_version_ids,duplicate_basis
dup_openiti_work_0398BadicZamanHamadhani.Diwan,openiti_work_0398BadicZamanHamadhani.Diwan,2,"[""openiti_dv_0398BadicZamanHamadhani.Diwan.JK007612-ara1"",""openiti_dv_0398BadicZamanHamadhani.Diwan.ShamAY0037929-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0398BadicZamanHamadhani.Maqamat,openiti_work_0398BadicZamanHamadhani.Maqamat,3,"[""openiti_dv_0398BadicZamanHamadhani.Maqamat.JK009269-ara1"",""openiti_dv_0398BadicZamanHamadhani.Maqamat.ShamAY0033792-ara1"",""openiti_dv_0398BadicZamanHamadhani.Maqamat.Shamela0028113-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0398IbnHarunDabbi.Amali,openiti_work_0398IbnHarunDabbi.Amali,2,"[""openiti_dv_0398IbnHarunDabbi.Amali.ShamAY0032899-ara1"",""openiti_dv_0398IbnHarunDabbi.Amali.ShamAY0032900-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0399IbnAbiZamanaynIlbiri.RiyadJanna,openiti_work_0399IbnAbiZamanaynIlbiri.RiyadJanna,2,"[""openiti_dv_0399IbnAbiZamanaynIlbiri.RiyadJanna.JK009194-ara1"",""openiti_dv_0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0399IbnAbiZamanaynIlbiri.Tafsir,openiti_work_0399IbnAbiZamanaynIlbiri.Tafsir,4,"[""openiti_dv_0399IbnAbiZamanaynIlbiri.Tafsir.JK007095-ara1"",""openiti_dv_0399IbnAbiZamanaynIlbiri.Tafsir.Shamela0002154-ara1"",""openiti_dv_0399IbnAbiZamanaynIlbiri.Tafsir.Shia002520Vols-ara1"",""openiti_dv_0399IbnAbiZamanaynIlbiri.Tafsir.Tafsir02104-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400AbuMajdalus.SharhAmana,openiti_work_0400AbuMajdalus.SharhAmana,2,"[""openiti_dv_0400AbuMajdalus.SharhAmana.Tertullian002-ara1"",""openiti_dv_0400AbuMajdalus.SharhAmana.Tertullian004-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnCamashliqJacfari.JuzIbnCamashliq,openiti_work_0400IbnCamashliqJacfari.JuzIbnCamashliq,3,"[""openiti_dv_0400IbnCamashliqJacfari.JuzIbnCamashliq.JK000589-ara1"",""openiti_dv_0400IbnCamashliqJacfari.JuzIbnCamashliq.Shamela0005660-ara1"",""openiti_dv_0400IbnCamashliqJacfari.JuzIbnCamashliq.Shia002092-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnHusaynYamani.MudahatAmthal,openiti_work_0400IbnHusaynYamani.MudahatAmthal,2,"[""openiti_dv_0400IbnHusaynYamani.MudahatAmthal.JK009361-ara1"",""openiti_dv_0400IbnHusaynYamani.MudahatAmthal.Shamela0000674-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnJarirTabariSaghir.Mustarshid,openiti_work_0400IbnJarirTabariSaghir.Mustarshid,2,"[""openiti_dv_0400IbnJarirTabariSaghir.Mustarshid.Masaha002862-ara1"",""openiti_dv_0400IbnJarirTabariSaghir.Mustarshid.Shia001285-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnJarirTabariSaghir.NawadirMucjizat,openiti_work_0400IbnJarirTabariSaghir.NawadirMucjizat,2,"[""openiti_dv_0400IbnJarirTabariSaghir.NawadirMucjizat.Masaha003034-ara1"",""openiti_dv_0400IbnJarirTabariSaghir.NawadirMucjizat.Shia001287-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnMuhammadBusti.QasidatCunwanHukm,openiti_work_0400IbnMuhammadBusti.QasidatCunwanHukm,2,"[""openiti_dv_0400IbnMuhammadBusti.QasidatCunwanHukm.JK000037-ara1"",""openiti_dv_0400IbnMuhammadBusti.QasidatCunwanHukm.Shamela0006873-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnMuhammadKhazzaz.KifayatAthar,openiti_work_0400IbnMuhammadKhazzaz.KifayatAthar,2,"[""openiti_dv_0400IbnMuhammadKhazzaz.KifayatAthar.Masaha002493-ara1"",""openiti_dv_0400IbnMuhammadKhazzaz.KifayatAthar.Shia001154-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IbnTahirMaqdisi.BadWaTarikh,openiti_work_0400IbnTahirMaqdisi.BadWaTarikh,2,"[""openiti_dv_0400IbnTahirMaqdisi.BadWaTarikh.JK001289-ara1"",""openiti_dv_0400IbnTahirMaqdisi.BadWaTarikh.Shamela0012318-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0400IshaqMunajjim.AkamMarjan,openiti_work_0400IshaqMunajjim.AkamMarjan,2,"[""openiti_dv_0400IshaqMunajjim.AkamMarjan.Masaha004478-ara1"",""openiti_dv_0400IshaqMunajjim.AkamMarjan.Shamela0011568-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0401IbnAyyashJawhari.MuqtadabAthar,openiti_work_0401IbnAyyashJawhari.MuqtadabAthar,2,"[""openiti_dv_0401IbnAyyashJawhari.MuqtadabAthar.Masaha003308-ara1"",""openiti_dv_0401IbnAyyashJawhari.MuqtadabAthar.Shia001289-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0402MuhammadSaydawi.MucjamShuyukh,openiti_work_0402MuhammadSaydawi.MucjamShuyukh,2,"[""openiti_dv_0402MuhammadSaydawi.MucjamShuyukh.JK000667-ara1"",""openiti_dv_0402MuhammadSaydawi.MucjamShuyukh.Shamela0013177-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0403AbuBakrBaqillani.IcjazQuran,openiti_work_0403AbuBakrBaqillani.IcjazQuran,4,"[""openiti_dv_0403AbuBakrBaqillani.IcjazQuran.JK001020-ara1"",""openiti_dv_0403AbuBakrBaqillani.IcjazQuran.Rafed0003267-ara1"",""openiti_dv_0403AbuBakrBaqillani.IcjazQuran.Shamela0000953-ara1"",""openiti_dv_0403AbuBakrBaqillani.IcjazQuran.Shia002525-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0403AbuBakrBaqillani.Insaf,openiti_work_0403AbuBakrBaqillani.Insaf,3,"[""openiti_dv_0403AbuBakrBaqillani.Insaf.JK009220-ara1"",""openiti_dv_0403AbuBakrBaqillani.Insaf.JK010425-ara1"",""openiti_dv_0403AbuBakrBaqillani.Insaf.ShamAY0035407-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0403AbuBakrBaqillani.TamhidAwail,openiti_work_0403AbuBakrBaqillani.TamhidAwail,3,"[""openiti_dv_0403AbuBakrBaqillani.TamhidAwail.JK001262-ara1"",""openiti_dv_0403AbuBakrBaqillani.TamhidAwail.Shamela0006389-ara1"",""openiti_dv_0403AbuBakrBaqillani.TamhidAwail.Shia002526-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0403IbnFaradi.TarikhCulamaAndalus,openiti_work_0403IbnFaradi.TarikhCulamaAndalus,2,"[""openiti_dv_0403IbnFaradi.TarikhCulamaAndalus.JK001462-ara1"",""openiti_dv_0403IbnFaradi.TarikhCulamaAndalus.Shamela0030743-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0403IbnZanjala.HujjatQiraat,openiti_work_0403IbnZanjala.HujjatQiraat,2,"[""openiti_dv_0403IbnZanjala.HujjatQiraat.JK000875-ara1"",""openiti_dv_0403IbnZanjala.HujjatQiraat.Shamela0005531-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405AbuFadlHarawi.MucjamFiMushtabah,openiti_work_0405AbuFadlHarawi.MucjamFiMushtabah,2,"[""openiti_dv_0405AbuFadlHarawi.MucjamFiMushtabah.JK000867-ara1"",""openiti_dv_0405AbuFadlHarawi.MucjamFiMushtabah.Shamela0005804-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405CabdKarimNahshaliQayrawani.Mumtic,openiti_work_0405CabdKarimNahshaliQayrawani.Mumtic,2,"[""openiti_dv_0405CabdKarimNahshaliQayrawani.Mumtic.Sham19Y0014786-ara1"",""openiti_dv_0405CabdKarimNahshaliQayrawani.Mumtic.ShamAY0032088-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.MacrifatCulumHadith,openiti_work_0405HakimNaysaburi.MacrifatCulumHadith,4,"[""openiti_dv_0405HakimNaysaburi.MacrifatCulumHadith.JK000108-ara1"",""openiti_dv_0405HakimNaysaburi.MacrifatCulumHadith.ShamAY0034041-ara1"",""openiti_dv_0405HakimNaysaburi.MacrifatCulumHadith.Shamela0013179-ara1"",""openiti_dv_0405HakimNaysaburi.MacrifatCulumHadith.Shia002093-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.MadkhalIlaIklil,openiti_work_0405HakimNaysaburi.MadkhalIlaIklil,2,"[""openiti_dv_0405HakimNaysaburi.MadkhalIlaIklil.JK000804-ara1"",""openiti_dv_0405HakimNaysaburi.MadkhalIlaIklil.Shamela0005997-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.MadkhalIlaSahih,openiti_work_0405HakimNaysaburi.MadkhalIlaSahih,3,"[""openiti_dv_0405HakimNaysaburi.MadkhalIlaSahih.JK000719-ara1"",""openiti_dv_0405HakimNaysaburi.MadkhalIlaSahih.ShamAY0034014-ara1"",""openiti_dv_0405HakimNaysaburi.MadkhalIlaSahih.Shamela0006027-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.Mustadrak,openiti_work_0405HakimNaysaburi.Mustadrak,5,"[""openiti_dv_0405HakimNaysaburi.Mustadrak.JK000467-ara1"",""openiti_dv_0405HakimNaysaburi.Mustadrak.ShamAY0033941-ara3"",""openiti_dv_0405HakimNaysaburi.Mustadrak.ShamAY0033945-ara4"",""openiti_dv_0405HakimNaysaburi.Mustadrak.Shamela0002266-ara1"",""openiti_dv_0405HakimNaysaburi.Mustadrak.Shia001750Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.Sualat,openiti_work_0405HakimNaysaburi.Sualat,3,"[""openiti_dv_0405HakimNaysaburi.Sualat.ShamAY0034162-ara1"",""openiti_dv_0405HakimNaysaburi.Sualat.ShamAY0034163-ara1"",""openiti_dv_0405HakimNaysaburi.Sualat.Shamela0000535-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0405HakimNaysaburi.TasmiyatManAkhrajahum,openiti_work_0405HakimNaysaburi.TasmiyatManAkhrajahum,2,"[""openiti_dv_0405HakimNaysaburi.TasmiyatManAkhrajahum.JK000759-ara1"",""openiti_dv_0405HakimNaysaburi.TasmiyatManAkhrajahum.Shamela0005853-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0406IbnFurakIsbahani.MushkilHadith,openiti_work_0406IbnFurakIsbahani.MushkilHadith,2,"[""openiti_dv_0406IbnFurakIsbahani.MushkilHadith.JK001187-ara1"",""openiti_dv_0406IbnFurakIsbahani.MushkilHadith.Shamela0005899-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0406IbnHabibNaysaburi.CuqalaMajanin,openiti_work_0406IbnHabibNaysaburi.CuqalaMajanin,2,"[""openiti_dv_0406IbnHabibNaysaburi.CuqalaMajanin.JK010625-ara1"",""openiti_dv_0406IbnHabibNaysaburi.CuqalaMajanin.Shamela0001593-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0406SharifRadi.Diwan,openiti_work_0406SharifRadi.Diwan,3,"[""openiti_dv_0406SharifRadi.Diwan.JK007608-ara1"",""openiti_dv_0406SharifRadi.Diwan.Masaha003399Vols-ara1"",""openiti_dv_0406SharifRadi.Diwan.ShamAY0037890-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0406SharifRadi.NahjBalagha,openiti_work_0406SharifRadi.NahjBalagha,3,"[""openiti_dv_0406SharifRadi.NahjBalagha.Shia20200618-ara1"",""openiti_dv_0406SharifRadi.NahjBalagha.Zaydiyya0000009-ara2"",""openiti_dv_0406SharifRadi.NahjBalagha.Zaydiyya0000212-ara3""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0409CabdGhaniAzdi.Awham,openiti_work_0409CabdGhaniAzdi.Awham,2,"[""openiti_dv_0409CabdGhaniAzdi.Awham.JK000683-ara1"",""openiti_dv_0409CabdGhaniAzdi.Awham.Shamela0013004-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0409CabdGhaniAzdi.Mutawarin,openiti_work_0409CabdGhaniAzdi.Mutawarin,3,"[""openiti_dv_0409CabdGhaniAzdi.Mutawarin.JK000395-ara1"",""openiti_dv_0409CabdGhaniAzdi.Mutawarin.Shamela0001139-ara1"",""openiti_dv_0409CabdGhaniAzdi.Mutawarin.Shia003486-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0410CabdWahidTamimi.IctiqadIbnHanbal,openiti_work_0410CabdWahidTamimi.IctiqadIbnHanbal,2,"[""openiti_dv_0410CabdWahidTamimi.IctiqadIbnHanbal.JK000200-ara1"",""openiti_dv_0410CabdWahidTamimi.IctiqadIbnHanbal.ShamAY0033902-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0410IbnMardawayh.Majalis,openiti_work_0410IbnMardawayh.Majalis,5,"[""openiti_dv_0410IbnMardawayh.Majalis.JK000859-ara1"",""openiti_dv_0410IbnMardawayh.Majalis.JK011266-ara1"",""openiti_dv_0410IbnMardawayh.Majalis.ShamAY0038153-ara1"",""openiti_dv_0410IbnMardawayh.Majalis.Shamela0008275-ara1"",""openiti_dv_0410IbnMardawayh.Majalis.Shamela0026497-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0410IbnMardawayh.ManaqibCali,openiti_work_0410IbnMardawayh.ManaqibCali,2,"[""openiti_dv_0410IbnMardawayh.ManaqibCali.Masaha003294-ara1"",""openiti_dv_0410IbnMardawayh.ManaqibCali.Shia003429-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0410IbnSalamaBaghdadi.NasikhWaMansukh,openiti_work_0410IbnSalamaBaghdadi.NasikhWaMansukh,2,"[""openiti_dv_0410IbnSalamaBaghdadi.NasikhWaMansukh.JK000444-ara1"",""openiti_dv_0410IbnSalamaBaghdadi.NasikhWaMansukh.Shamela0005515-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0411MuayyadAhmad.Tajrid,openiti_work_0411MuayyadAhmad.Tajrid,2,"[""openiti_dv_0411MuayyadAhmad.Tajrid.Zaydiyya0000068-ara1"",""openiti_dv_0411MuayyadAhmad.Tajrid.Zaydiyya0000267-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.AdabSuhba,openiti_work_0412Sulami.AdabSuhba,2,"[""openiti_dv_0412Sulami.AdabSuhba.JK000838-ara1"",""openiti_dv_0412Sulami.AdabSuhba.Shamela0012982-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.CuyubNafs,openiti_work_0412Sulami.CuyubNafs,2,"[""openiti_dv_0412Sulami.CuyubNafs.JK000833-ara1"",""openiti_dv_0412Sulami.CuyubNafs.Shamela0006786-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.DhikrNiswaMutacabbidat,openiti_work_0412Sulami.DhikrNiswaMutacabbidat,2,"[""openiti_dv_0412Sulami.DhikrNiswaMutacabbidat.JK001243BK2-ara1"",""openiti_dv_0412Sulami.DhikrNiswaMutacabbidat.Shamela0006686BK2-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.Majlis,openiti_work_0412Sulami.Majlis,2,"[""openiti_dv_0412Sulami.Majlis.ShamAY0033640-ara1"",""openiti_dv_0412Sulami.Majlis.Shamela0030142-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.TabaqatSufiyya,openiti_work_0412Sulami.TabaqatSufiyya,3,"[""openiti_dv_0412Sulami.TabaqatSufiyya.JK001243BK1-ara1"",""openiti_dv_0412Sulami.TabaqatSufiyya.JK009213-ara1"",""openiti_dv_0412Sulami.TabaqatSufiyya.Shamela0006686BK1-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.Tafsir,openiti_work_0412Sulami.Tafsir,4,"[""openiti_dv_0412Sulami.Tafsir.JK007094-ara1"",""openiti_dv_0412Sulami.Tafsir.ShamAY0034058-ara1"",""openiti_dv_0412Sulami.Tafsir.Shia002527Vols-ara1"",""openiti_dv_0412Sulami.Tafsir.Tafsir03030-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0412Sulami.Wasiyya,openiti_work_0412Sulami.Wasiyya,2,"[""openiti_dv_0412Sulami.Wasiyya.JK008002-ara1"",""openiti_dv_0412Sulami.Wasiyya.Shamela0006890-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413AbuIshaqHusri.JamcJawahir,openiti_work_0413AbuIshaqHusri.JamcJawahir,2,"[""openiti_dv_0413AbuIshaqHusri.JamcJawahir.JK010621-ara1"",""openiti_dv_0413AbuIshaqHusri.JamcJawahir.Shamela0000621-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413AbuIshaqHusri.ZahrAdab,openiti_work_0413AbuIshaqHusri.ZahrAdab,3,"[""openiti_dv_0413AbuIshaqHusri.ZahrAdab.JK009230-ara1"",""openiti_dv_0413AbuIshaqHusri.ZahrAdab.ShamAY0033784-ara1"",""openiti_dv_0413AbuIshaqHusri.ZahrAdab.Shamela0010768-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.AhkamNisa,openiti_work_0413ShaykhMufid.AhkamNisa,2,"[""openiti_dv_0413ShaykhMufid.AhkamNisa.Masaha000974-ara1"",""openiti_dv_0413ShaykhMufid.AhkamNisa.Shia000005-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Ashraf,openiti_work_0413ShaykhMufid.Ashraf,3,"[""openiti_dv_0413ShaykhMufid.Ashraf.Masaha000976-ara1"",""openiti_dv_0413ShaykhMufid.Ashraf.Shia001296-ara1"",""openiti_dv_0413ShaykhMufid.Ashraf.Zaydiyya0000307-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.AwailMaqalat,openiti_work_0413ShaykhMufid.AwailMaqalat,3,"[""openiti_dv_0413ShaykhMufid.AwailMaqalat.Masaha000188-ara1"",""openiti_dv_0413ShaykhMufid.AwailMaqalat.Shia001292-ara1"",""openiti_dv_0413ShaykhMufid.AwailMaqalat.Zaydiyya0000323-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Cawis,openiti_work_0413ShaykhMufid.Cawis,2,"[""openiti_dv_0413ShaykhMufid.Cawis.Masaha000981-ara1"",""openiti_dv_0413ShaykhMufid.Cawis.Shia000006-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.FusulCashara,openiti_work_0413ShaykhMufid.FusulCashara,2,"[""openiti_dv_0413ShaykhMufid.FusulCashara.Shia001302-ara1"",""openiti_dv_0413ShaykhMufid.FusulCashara.Zaydiyya0000318-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.FusulMukhtara,openiti_work_0413ShaykhMufid.FusulMukhtara,2,"[""openiti_dv_0413ShaykhMufid.FusulMukhtara.Shia001303-ara1"",""openiti_dv_0413ShaykhMufid.FusulMukhtara.Zaydiyya0000319-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Hikayat,openiti_work_0413ShaykhMufid.Hikayat,3,"[""openiti_dv_0413ShaykhMufid.Hikayat.Masaha004544-ara1"",""openiti_dv_0413ShaykhMufid.Hikayat.Shia001301-ara1"",""openiti_dv_0413ShaykhMufid.Hikayat.Zaydiyya0000317-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Iclam,openiti_work_0413ShaykhMufid.Iclam,3,"[""openiti_dv_0413ShaykhMufid.Iclam.Masaha000977-ara1"",""openiti_dv_0413ShaykhMufid.Iclam.Shia001297-ara1"",""openiti_dv_0413ShaykhMufid.Iclam.Zaydiyya0000309-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Ifsah,openiti_work_0413ShaykhMufid.Ifsah,3,"[""openiti_dv_0413ShaykhMufid.Ifsah.Masaha000147-ara1"",""openiti_dv_0413ShaykhMufid.Ifsah.Shia001298-ara1"",""openiti_dv_0413ShaykhMufid.Ifsah.Zaydiyya0000316-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Ikhtisas,openiti_work_0413ShaykhMufid.Ikhtisas,2,"[""openiti_dv_0413ShaykhMufid.Ikhtisas.Shia001300-ara1"",""openiti_dv_0413ShaykhMufid.Ikhtisas.Zaydiyya0000321-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.ImanAbiTalib,openiti_work_0413ShaykhMufid.ImanAbiTalib,2,"[""openiti_dv_0413ShaykhMufid.ImanAbiTalib.Shia001293-ara1"",""openiti_dv_0413ShaykhMufid.ImanAbiTalib.Zaydiyya0000324-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Irshad,openiti_work_0413ShaykhMufid.Irshad,3,"[""openiti_dv_0413ShaykhMufid.Irshad.Masaha001842Vols-ara1"",""openiti_dv_0413ShaykhMufid.Irshad.Shia001294Vols-ara1"",""openiti_dv_0413ShaykhMufid.Irshad.Zaydiyya0000306-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.JawabatAhlMawsil,openiti_work_0413ShaykhMufid.JawabatAhlMawsil,2,"[""openiti_dv_0413ShaykhMufid.JawabatAhlMawsil.Masaha000980-ara1"",""openiti_dv_0413ShaykhMufid.JawabatAhlMawsil.Shia000012-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Kafia,openiti_work_0413ShaykhMufid.Kafia,2,"[""openiti_dv_0413ShaykhMufid.Kafia.Masaha004761-ara1"",""openiti_dv_0413ShaykhMufid.Kafia.Shia001304-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.MasailCukbariyya,openiti_work_0413ShaykhMufid.MasailCukbariyya,2,"[""openiti_dv_0413ShaykhMufid.MasailCukbariyya.Shia001307-ara1"",""openiti_dv_0413ShaykhMufid.MasailCukbariyya.Zaydiyya0000322-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.MasailJarudiyya,openiti_work_0413ShaykhMufid.MasailJarudiyya,2,"[""openiti_dv_0413ShaykhMufid.MasailJarudiyya.Shia001306-ara1"",""openiti_dv_0413ShaykhMufid.MasailJarudiyya.Zaydiyya0000305-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.MasarShica,openiti_work_0413ShaykhMufid.MasarShica,4,"[""openiti_dv_0413ShaykhMufid.MasarShica.Shia001324-ara1"",""openiti_dv_0413ShaykhMufid.MasarShica.Shia001325-ara1"",""openiti_dv_0413ShaykhMufid.MasarShica.Zaydiyya0000326-ara1"",""openiti_dv_0413ShaykhMufid.MasarShica.Zaydiyya0000327-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.MashCalaRijlayn,openiti_work_0413ShaykhMufid.MashCalaRijlayn,2,"[""openiti_dv_0413ShaykhMufid.MashCalaRijlayn.Masaha000988-ara1"",""openiti_dv_0413ShaykhMufid.MashCalaRijlayn.Shia000010-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Mazar,openiti_work_0413ShaykhMufid.Mazar,3,"[""openiti_dv_0413ShaykhMufid.Mazar.Masaha000699Vols-ara1"",""openiti_dv_0413ShaykhMufid.Mazar.Shia001305-ara1"",""openiti_dv_0413ShaykhMufid.Mazar.Zaydiyya0000320-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.Muqnica,openiti_work_0413ShaykhMufid.Muqnica,2,"[""openiti_dv_0413ShaykhMufid.Muqnica.Masaha000989-ara1"",""openiti_dv_0413ShaykhMufid.Muqnica.Shia000011-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.NukatIctiqadiyya,openiti_work_0413ShaykhMufid.NukatIctiqadiyya,2,"[""openiti_dv_0413ShaykhMufid.NukatIctiqadiyya.Shia001308-ara1"",""openiti_dv_0413ShaykhMufid.NukatIctiqadiyya.Zaydiyya0000308-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.RisalatMutca,openiti_work_0413ShaykhMufid.RisalatMutca,2,"[""openiti_dv_0413ShaykhMufid.RisalatMutca.Masaha000983-ara1"",""openiti_dv_0413ShaykhMufid.RisalatMutca.Shia000015-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0413ShaykhMufid.TashihIctiqadat,openiti_work_0413ShaykhMufid.TashihIctiqadat,2,"[""openiti_dv_0413ShaykhMufid.TashihIctiqadat.Shia001310-ara1"",""openiti_dv_0413ShaykhMufid.TashihIctiqadat.Zaydiyya0000325-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0414AbuHayyanTawhidi.AkhlaqWazirayn,openiti_work_0414AbuHayyanTawhidi.AkhlaqWazirayn,2,"[""openiti_dv_0414AbuHayyanTawhidi.AkhlaqWazirayn.JK009310-ara2"",""openiti_dv_0414AbuHayyanTawhidi.AkhlaqWazirayn.Shamela0012541-ara1""]",Same OpenITI work URI; retain versions separately.
