duplicate_group_id,work_id,reason,digital_version_ids,count
openiti:0590IbnFirruhShatibi.HirzAmani,0590IbnFirruhShatibi.HirzAmani,Multiple OpenITI digital versions of one work,0590IbnFirruhShatibi.HirzAmani.JK000450-ara1 | 0590IbnFirruhShatibi.HirzAmani.ShamAY0034095-ara1 | 0590IbnFirruhShatibi.HirzAmani.Shamela0007754-ara1,3
openiti:0590IbnNasrJalalDinShayzari.ManhajMasluk,0590IbnNasrJalalDinShayzari.ManhajMasluk,Multiple OpenITI digital versions of one work,0590IbnNasrJalalDinShayzari.ManhajMasluk.JK001189-ara1 | 0590IbnNasrJalalDinShayzari.ManhajMasluk.Shamela0007235-ara1,2
openiti:0590IbnNasrJalalDinShayzari.NihayatRutba,0590IbnNasrJalalDinShayzari.NihayatRutba,Multiple OpenITI digital versions of one work,0590IbnNasrJalalDinShayzari.NihayatRutba.JK011689-ara2 | 0590IbnNasrJalalDinShayzari.NihayatRutba.Shamela0021584-ara1,2
openiti:0592IbnCaliFakhrDinIbnDahhan.TaqwimNazar,0592IbnCaliFakhrDinIbnDahhan.TaqwimNazar,Multiple OpenITI digital versions of one work,0592IbnCaliFakhrDinIbnDahhan.TaqwimNazar.JK009148-ara1 | 0592IbnCaliFakhrDinIbnDahhan.TaqwimNazar.Shamela0006337-ara1,2
openiti:0593BurhanDinFarghaniMarghinani.Bidaya,0593BurhanDinFarghaniMarghinani.Bidaya,Multiple OpenITI digital versions of one work,0593BurhanDinFarghaniMarghinani.Bidaya.JK000278-ara1 | 0593BurhanDinFarghaniMarghinani.Bidaya.Shamela0006170-ara1,2
openiti:0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya,0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya,Multiple OpenITI digital versions of one work,0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.JK000242-ara1 | 0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.JK011690BK1-ara1 | 0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.ShamAY0034209-ara1 | 0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.Shamela0000427BK1-ara1 | 0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.Shamela0009403BK1-ara1 | 0593BurhanDinFarghaniMarghinani.HidayaFiSharhBidaya.Shamela0011820-ara1,6
openiti:0593IbnMuhammadJamalDinGhaznawi.UsulDin,0593IbnMuhammadJamalDinGhaznawi.UsulDin,Multiple OpenITI digital versions of one work,0593IbnMuhammadJamalDinGhaznawi.UsulDin.JK001464-ara1 | 0593IbnMuhammadJamalDinGhaznawi.UsulDin.Shamela0006371-ara1,2
openiti:0595Daylami.SharhAnfasRuhaniyya,0595Daylami.SharhAnfasRuhaniyya,Multiple OpenITI digital versions of one work,0595Daylami.SharhAnfasRuhaniyya.EScr20112317-ara1 | 0595Daylami.SharhAnfasRuhaniyya.Kraken220413202903-ara1,2
openiti:0595IbnRushdHafid.BidayatMujtahid,0595IbnRushdHafid.BidayatMujtahid,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.BidayatMujtahid.JK000222-ara1 | 0595IbnRushdHafid.BidayatMujtahid.ShamAY0034220-ara1 | 0595IbnRushdHafid.BidayatMujtahid.ShamAY0034221-ara1 | 0595IbnRushdHafid.BidayatMujtahid.Shamela0021739-ara1 | 0595IbnRushdHafid.BidayatMujtahid.Shia001039Vols-ara1,5
openiti:0595IbnRushdHafid.FaslMaqal,0595IbnRushdHafid.FaslMaqal,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.FaslMaqal.JK010686-ara1 | 0595IbnRushdHafid.FaslMaqal.Shamela0012727-ara1,2
openiti:0595IbnRushdHafid.TalkhisCibara,0595IbnRushdHafid.TalkhisCibara,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisCibara.ALCorpus00023-ara1 | 0595IbnRushdHafid.TalkhisCibara.DARE00018-ara1,2
openiti:0595IbnRushdHafid.TalkhisHassLiAristu,0595IbnRushdHafid.TalkhisHassLiAristu,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisHassLiAristu.ALCorpus00022-ara1 | 0595IbnRushdHafid.TalkhisHassLiAristu.GRAR000033-ara1,2
openiti:0595IbnRushdHafid.TalkhisKawnWaFasad,0595IbnRushdHafid.TalkhisKawnWaFasad,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisKawnWaFasad.DARE00021-ara1 | 0595IbnRushdHafid.TalkhisKawnWaFasad.Rafed0001722-ara1,2
openiti:0595IbnRushdHafid.TalkhisKhitaba,0595IbnRushdHafid.TalkhisKhitaba,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisKhitaba.JK010698-ara1 | 0595IbnRushdHafid.TalkhisKhitaba.Shamela0000698-ara1,2
openiti:0595IbnRushdHafid.TalkhisQiyas,0595IbnRushdHafid.TalkhisQiyas,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisQiyas.DARE00107-ara1 | 0595IbnRushdHafid.TalkhisQiyas.ShamAY0034178-ara1 | 0595IbnRushdHafid.TalkhisQiyas.Shamela0009707-ara1,3
openiti:0595IbnRushdHafid.TalkhisShicrLiAristutalis,0595IbnRushdHafid.TalkhisShicrLiAristutalis,Multiple OpenITI digital versions of one work,0595IbnRushdHafid.TalkhisShicrLiAristutalis.GRAR000032-ara1 | 0595IbnRushdHafid.TalkhisShicrLiAristutalis.ShamAY0033797-ara1,2
openiti:0596IbnWasifShah.MukhtasarCajaibDunya,0596IbnWasifShah.MukhtasarCajaibDunya,Multiple OpenITI digital versions of one work,0596IbnWasifShah.MukhtasarCajaibDunya.Masaha004092-ara1 | 0596IbnWasifShah.MukhtasarCajaibDunya.Rafed0002460-ara1,2
openiti:0597CimadDinKatibIsfahani.BarqShami,0597CimadDinKatibIsfahani.BarqShami,Multiple OpenITI digital versions of one work,0597CimadDinKatibIsfahani.BarqShami.JK000393-ara1 | 0597CimadDinKatibIsfahani.BarqShami.Shamela0006628-ara1,2
openiti:0597CimadDinKatibIsfahani.Diwan,0597CimadDinKatibIsfahani.Diwan,Multiple OpenITI digital versions of one work,0597CimadDinKatibIsfahani.Diwan.JK007625-ara1 | 0597CimadDinKatibIsfahani.Diwan.ShamAY0037901-ara1,2
openiti:0597CimadDinKatibIsfahani.FathQussi,0597CimadDinKatibIsfahani.FathQussi,Multiple OpenITI digital versions of one work,0597CimadDinKatibIsfahani.FathQussi.Sham19Y0014789-ara1 | 0597CimadDinKatibIsfahani.FathQussi.Sham19Y014789-ara1,2
openiti:0597CimadDinKatibIsfahani.KharidatQasr,0597CimadDinKatibIsfahani.KharidatQasr,Multiple OpenITI digital versions of one work,0597CimadDinKatibIsfahani.KharidatQasr.JK009370Vols-ara1 | 0597CimadDinKatibIsfahani.KharidatQasr.Shamela0012815Vols-ara2,2
openiti:0597IbnJawzi.Adhkiya,0597IbnJawzi.Adhkiya,Multiple OpenITI digital versions of one work,0597IbnJawzi.Adhkiya.JK000910-ara1 | 0597IbnJawzi.Adhkiya.Shamela0006938-ara1,2
openiti:0597IbnJawzi.AkhbarHamqaWaMughaffalin,0597IbnJawzi.AkhbarHamqaWaMughaffalin,Multiple OpenITI digital versions of one work,0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1 | 0597IbnJawzi.AkhbarHamqaWaMughaffalin.ShamAY0033774-ara1 | 0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1,3
openiti:0597IbnJawzi.AkhbarNisa,0597IbnJawzi.AkhbarNisa,Multiple OpenITI digital versions of one work,0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1 | 0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1,2
openiti:0597IbnJawzi.BirrWalidayn,0597IbnJawzi.BirrWalidayn,Multiple OpenITI digital versions of one work,0597IbnJawzi.BirrWalidayn.JK010244-ara1 | 0597IbnJawzi.BirrWalidayn.Shamela0000244-ara1,2
openiti:0597IbnJawzi.BustanWacizin,0597IbnJawzi.BustanWacizin,Multiple OpenITI digital versions of one work,0597IbnJawzi.BustanWacizin.JK000999-ara1 | 0597IbnJawzi.BustanWacizin.Shamela0006948-ara1,2
openiti:0597IbnJawzi.CilalMutanahiyya,0597IbnJawzi.CilalMutanahiyya,Multiple OpenITI digital versions of one work,0597IbnJawzi.CilalMutanahiyya.JK000629-ara1 | 0597IbnJawzi.CilalMutanahiyya.ShamAY0034148-ara1 | 0597IbnJawzi.CilalMutanahiyya.Shamela0007351-ara1,3
openiti:0597IbnJawzi.DafcShubahTashbih,0597IbnJawzi.DafcShubahTashbih,Multiple OpenITI digital versions of one work,0597IbnJawzi.DafcShubahTashbih.JK001469-ara1 | 0597IbnJawzi.DafcShubahTashbih.Shia002178-ara1,2
openiti:0597IbnJawzi.DhammHawa,0597IbnJawzi.DhammHawa,Multiple OpenITI digital versions of one work,0597IbnJawzi.DhammHawa.JK000003-ara1 | 0597IbnJawzi.DhammHawa.Shamela0006870-ara1,2
openiti:0597IbnJawzi.DucafaWaMatrukin,0597IbnJawzi.DucafaWaMatrukin,Multiple OpenITI digital versions of one work,0597IbnJawzi.DucafaWaMatrukin.JK000721-ara1 | 0597IbnJawzi.DucafaWaMatrukin.Shamela0005830-ara1,2
openiti:0597IbnJawzi.FadailQuds,0597IbnJawzi.FadailQuds,Multiple OpenITI digital versions of one work,0597IbnJawzi.FadailQuds.JK010192-ara1 | 0597IbnJawzi.FadailQuds.ShamAY0032164-ara1 | 0597IbnJawzi.FadailQuds.Shamela0001599-ara1,3
openiti:0597IbnJawzi.GharibHadith,0597IbnJawzi.GharibHadith,Multiple OpenITI digital versions of one work,0597IbnJawzi.GharibHadith.JK001467-ara1 | 0597IbnJawzi.GharibHadith.Shamela0002911-ara1,2
openiti:0597IbnJawzi.KashfMushkil,0597IbnJawzi.KashfMushkil,Multiple OpenITI digital versions of one work,0597IbnJawzi.KashfMushkil.JK007128-ara1 | 0597IbnJawzi.KashfMushkil.Shamela0005906-ara1,2
openiti:0597IbnJawzi.Laali,0597IbnJawzi.Laali,Multiple OpenITI digital versions of one work,0597IbnJawzi.Laali.JK010659-ara1 | 0597IbnJawzi.Laali.Shamela0000659-ara1,2
openiti:0597IbnJawzi.Lataif,0597IbnJawzi.Lataif,Multiple OpenITI digital versions of one work,0597IbnJawzi.Lataif.JK010243-ara1 | 0597IbnJawzi.Lataif.Shamela0000243-ara1,2
openiti:0597IbnJawzi.ManaqibImamAhmad,0597IbnJawzi.ManaqibImamAhmad,Multiple OpenITI digital versions of one work,0597IbnJawzi.ManaqibImamAhmad.LAL2013082302-ara2 | 0597IbnJawzi.ManaqibImamAhmad.Sham19Y0013250-ara1,2
openiti:0597IbnJawzi.Manthur,0597IbnJawzi.Manthur,Multiple OpenITI digital versions of one work,0597IbnJawzi.Manthur.JK010180-ara1 | 0597IbnJawzi.Manthur.Shamela0000180-ara1,2
openiti:0597IbnJawzi.Mawducat,0597IbnJawzi.Mawducat,Multiple OpenITI digital versions of one work,0597IbnJawzi.Mawducat.JK005007-ara1 | 0597IbnJawzi.Mawducat.ShamAY0034138-ara1 | 0597IbnJawzi.Mawducat.Shamela0000882-ara1 | 0597IbnJawzi.Mawducat.Shia003227Vols-ara1,4
openiti:0597IbnJawzi.Mudhish,0597IbnJawzi.Mudhish,Multiple OpenITI digital versions of one work,0597IbnJawzi.Mudhish.JK001210-ara1 | 0597IbnJawzi.Mudhish.Shamela0006940-ara1,2
openiti:0597IbnJawzi.Muntazam,0597IbnJawzi.Muntazam,Multiple OpenITI digital versions of one work,0597IbnJawzi.Muntazam.JK001209-ara1 | 0597IbnJawzi.Muntazam.Masaha002923Vols-ara1 | 0597IbnJawzi.Muntazam.Sham30K0004592-ara3 | 0597IbnJawzi.Muntazam.Sham30K0012406-ara1 | 0597IbnJawzi.Muntazam.Sham30K0036167-ara2 | 0597IbnJawzi.Muntazam.ShamAY0034611-ara3 | 0597IbnJawzi.Muntazam.Shamela0012406-ara1,7
openiti:0597IbnJawzi.MusaffaBiAkuff,0597IbnJawzi.MusaffaBiAkuff,Multiple OpenITI digital versions of one work,0597IbnJawzi.MusaffaBiAkuff.JK000456-ara1 | 0597IbnJawzi.MusaffaBiAkuff.Shamela0008554-ara1,2
openiti:0597IbnJawzi.MuthirGharam,0597IbnJawzi.MuthirGharam,Multiple OpenITI digital versions of one work,0597IbnJawzi.MuthirGharam.Shamela0010437-ara1 | 0597IbnJawzi.MuthirGharam.Shamela0026674-ara1,2
openiti:0597IbnJawzi.NawasikhQuran,0597IbnJawzi.NawasikhQuran,Multiple OpenITI digital versions of one work,0597IbnJawzi.NawasikhQuran.JK000441-ara1 | 0597IbnJawzi.NawasikhQuran.ShamAY0001226-ara1 | 0597IbnJawzi.NawasikhQuran.ShamAY0034097-ara1 | 0597IbnJawzi.NawasikhQuran.Shamela0002176-ara1 | 0597IbnJawzi.NawasikhQuran.Shamela0038121-ara1 | 0597IbnJawzi.NawasikhQuran.Shia002578-ara1,6
openiti:0597IbnJawzi.NuzhatAcyun,0597IbnJawzi.NuzhatAcyun,Multiple OpenITI digital versions of one work,0597IbnJawzi.NuzhatAcyun.JK007134-ara1 | 0597IbnJawzi.NuzhatAcyun.Shamela0006334-ara1,2
openiti:0597IbnJawzi.QussasWaMudhakkirin,0597IbnJawzi.QussasWaMudhakkirin,Multiple OpenITI digital versions of one work,0597IbnJawzi.QussasWaMudhakkirin.JK005003-ara1 | 0597IbnJawzi.QussasWaMudhakkirin.Shamela0003617-ara1,2
openiti:0597IbnJawzi.SaydKhatir,0597IbnJawzi.SaydKhatir,Multiple OpenITI digital versions of one work,0597IbnJawzi.SaydKhatir.JK010547-ara1 | 0597IbnJawzi.SaydKhatir.Shamela0012028-ara1,2
openiti:0597IbnJawzi.SifatSafwa,0597IbnJawzi.SifatSafwa,Multiple OpenITI digital versions of one work,0597IbnJawzi.SifatSafwa.JK000067-ara2 | 0597IbnJawzi.SifatSafwa.ShamAY0033757-ara2 | 0597IbnJawzi.SifatSafwa.Shamela0012031-ara1,3
openiti:0597IbnJawzi.Tabsira,0597IbnJawzi.Tabsira,Multiple OpenITI digital versions of one work,0597IbnJawzi.Tabsira.JK007063-ara1 | 0597IbnJawzi.Tabsira.Shamela0026351-ara1,2
openiti:0597IbnJawzi.TadhkiraFiWacz,0597IbnJawzi.TadhkiraFiWacz,Multiple OpenITI digital versions of one work,0597IbnJawzi.TadhkiraFiWacz.JK000074-ara1 | 0597IbnJawzi.TadhkiraFiWacz.Shamela0006858-ara1,2
openiti:0597IbnJawzi.TadhkiratArib,0597IbnJawzi.TadhkiratArib,Multiple OpenITI digital versions of one work,0597IbnJawzi.TadhkiratArib.JK000704-ara1 | 0597IbnJawzi.TadhkiratArib.Shamela0010450-ara1,2
openiti:0597IbnJawzi.TahqiqFiAhadithKhilaf,0597IbnJawzi.TahqiqFiAhadithKhilaf,Multiple OpenITI digital versions of one work,0597IbnJawzi.TahqiqFiAhadithKhilaf.JK000221-ara1 | 0597IbnJawzi.TahqiqFiAhadithKhilaf.Shamela0005907-ara1,2
openiti:0597IbnJawzi.TalbisIblis,0597IbnJawzi.TalbisIblis,Multiple OpenITI digital versions of one work,0597IbnJawzi.TalbisIblis.JK000072-ara1 | 0597IbnJawzi.TalbisIblis.ShamAY0033755-ara1 | 0597IbnJawzi.TalbisIblis.Shamela0011438-ara1,3
openiti:0597IbnJawzi.TalqihFuhum,0597IbnJawzi.TalqihFuhum,Multiple OpenITI digital versions of one work,0597IbnJawzi.TalqihFuhum.JK001083-ara1 | 0597IbnJawzi.TalqihFuhum.Shamela0006700-ara1,2
openiti:0597IbnJawzi.TanbihNaim,0597IbnJawzi.TanbihNaim,Multiple OpenITI digital versions of one work,0597IbnJawzi.TanbihNaim.JK010245-ara1 | 0597IbnJawzi.TanbihNaim.Shamela0011023-ara1 | 0597IbnJawzi.TanbihNaim.Shamela0026678-ara1,3
openiti:0597IbnJawzi.TanwirGhabash,0597IbnJawzi.TanwirGhabash,Multiple OpenITI digital versions of one work,0597IbnJawzi.TanwirGhabash.JK009191-ara1 | 0597IbnJawzi.TanwirGhabash.Shamela0005748-ara1,2
openiti:0597IbnJawzi.TarikhBaytMuqaddas,0597IbnJawzi.TarikhBaytMuqaddas,Multiple OpenITI digital versions of one work,0597IbnJawzi.TarikhBaytMuqaddas.JK010412-ara1 | 0597IbnJawzi.TarikhBaytMuqaddas.Shamela0010927-ara1,2
openiti:0597IbnJawzi.ThibatCindaMamat,0597IbnJawzi.ThibatCindaMamat,Multiple OpenITI digital versions of one work,0597IbnJawzi.ThibatCindaMamat.JK000841-ara1 | 0597IbnJawzi.ThibatCindaMamat.Shamela0006789-ara1,2
openiti:0597IbnJawzi.WafaBiAhwalMustafa,0597IbnJawzi.WafaBiAhwalMustafa,Multiple OpenITI digital versions of one work,0597IbnJawzi.WafaBiAhwalMustafa.JK009242-ara1 | 0597IbnJawzi.WafaBiAhwalMustafa.ShamAY0037387-ara1,2
openiti:0597IbnJawzi.ZadMasir,0597IbnJawzi.ZadMasir,Multiple OpenITI digital versions of one work,0597IbnJawzi.ZadMasir.JK000791-ara1 | 0597IbnJawzi.ZadMasir.ShamAY0034060-ara1 | 0597IbnJawzi.ZadMasir.Shamela0023619-ara1 | 0597IbnJawzi.ZadMasir.Shia002570Vols-ara1 | 0597IbnJawzi.ZadMasir.Tafsir02015-ara1,5
openiti:0597IbnJawzi.ZirafWaMutamajinin,0597IbnJawzi.ZirafWaMutamajinin,Multiple OpenITI digital versions of one work,0597IbnJawzi.ZirafWaMutamajinin.JK007056-ara1 | 0597IbnJawzi.ZirafWaMutamajinin.Shamela0006952-ara1,2
openiti:0597IbnMubarakBaghdadi.MuntahaTalab,0597IbnMubarakBaghdadi.MuntahaTalab,Multiple OpenITI digital versions of one work,0597IbnMubarakBaghdadi.MuntahaTalab.JK010732-ara1 | 0597IbnMubarakBaghdadi.MuntahaTalab.Shamela0000732-ara1,2
openiti:0598IbnIbrahimIbnHajjQunawi.HazzGhalasim,0598IbnIbrahimIbnHajjQunawi.HazzGhalasim,Multiple OpenITI digital versions of one work,0598IbnIbrahimIbnHajjQunawi.HazzGhalasim.JK000322-ara1 | 0598IbnIbrahimIbnHajjQunawi.HazzGhalasim.JK011115-ara1 | 0598IbnIbrahimIbnHajjQunawi.HazzGhalasim.Shamela0006550-ara1 | 0598IbnIbrahimIbnHajjQunawi.HazzGhalasim.Shia002179-ara1,4
openiti:0599IbnYahyaHanafiKufi.Ahadith,0599IbnYahyaHanafiKufi.Ahadith,Multiple OpenITI digital versions of one work,0599IbnYahyaHanafiKufi.Ahadith.ShamAY0033639-ara1 | 0599IbnYahyaHanafiKufi.Ahadith.Shamela0029786-ara1,2
openiti:0600AbuBaqaHilli.ManaqibMazyadiyya,0600AbuBaqaHilli.ManaqibMazyadiyya,Multiple OpenITI digital versions of one work,0600AbuBaqaHilli.ManaqibMazyadiyya.JK009228-ara1 | 0600AbuBaqaHilli.ManaqibMazyadiyya.Shamela0030797-ara1,2
openiti:0600CabdGhaniMaqdisi.CumdatAhkam,0600CabdGhaniMaqdisi.CumdatAhkam,Multiple OpenITI digital versions of one work,0600CabdGhaniMaqdisi.CumdatAhkam.Sham19Y0011194-ara1 | 0600CabdGhaniMaqdisi.CumdatAhkam.Sham19Y0017103-ara1 | 0600CabdGhaniMaqdisi.CumdatAhkam.Shamela0006075-ara1,3
openiti:0600CabdGhaniMaqdisi.JuzAhadithShicr,0600CabdGhaniMaqdisi.JuzAhadithShicr,Multiple OpenITI digital versions of one work,0600CabdGhaniMaqdisi.JuzAhadithShicr.JK000672-ara1 | 0600CabdGhaniMaqdisi.JuzAhadithShicr.Shamela0006900-ara1 | 0600CabdGhaniMaqdisi.JuzAhadithShicr.Shia002181-ara1,3
openiti:0600CabdGhaniMaqdisi.TarghibFiDuca,0600CabdGhaniMaqdisi.TarghibFiDuca,Multiple OpenITI digital versions of one work,0600CabdGhaniMaqdisi.TarghibFiDuca.JK001266-ara1 | 0600CabdGhaniMaqdisi.TarghibFiDuca.Shamela0006749-ara1,2
openiti:0600CabdGhaniMaqdisi.TawhidLiLlah,0600CabdGhaniMaqdisi.TawhidLiLlah,Multiple OpenITI digital versions of one work,0600CabdGhaniMaqdisi.TawhidLiLlah.JK001277-ara1 | 0600CabdGhaniMaqdisi.TawhidLiLlah.Shamela0009381-ara1,2
openiti:0600IbnHasabAbuMajdHalabi.IsharatSabq,0600IbnHasabAbuMajdHalabi.IsharatSabq,Multiple OpenITI digital versions of one work,0600IbnHasabAbuMajdHalabi.IsharatSabq.Masaha000616Vols-ara1 | 0600IbnHasabAbuMajdHalabi.IsharatSabq.Rafed0001256-ara1 | 0600IbnHasabAbuMajdHalabi.IsharatSabq.Shia000052-ara1,3
openiti:0600PseudoMascudi.AkhbarZaman,0600PseudoMascudi.AkhbarZaman,Multiple OpenITI digital versions of one work,0600PseudoMascudi.AkhbarZaman.JK011221-ara1 | 0600PseudoMascudi.AkhbarZaman.Rafed0001745-ara1 | 0600PseudoMascudi.AkhbarZaman.Shamela0008620-ara1 | 0600PseudoMascudi.AkhbarZaman.Shia003483-ara1,4
openiti:0606FakhrDinRazi.Ictiqadat,0606FakhrDinRazi.Ictiqadat,Multiple OpenITI digital versions of one work,0606FakhrDinRazi.Ictiqadat.JK000346-ara1 | 0606FakhrDinRazi.Ictiqadat.Shamela0006516-ara1,2
openiti:0606FakhrDinRazi.MacalimUsulDin,0606FakhrDinRazi.MacalimUsulDin,Multiple OpenITI digital versions of one work,0606FakhrDinRazi.MacalimUsulDin.JK001465-ara1 | 0606FakhrDinRazi.MacalimUsulDin.Shamela0006372-ara1,2
openiti:0606FakhrDinRazi.MafatihGhayb,0606FakhrDinRazi.MafatihGhayb,Multiple OpenITI digital versions of one work,0606FakhrDinRazi.MafatihGhayb.JK006478-ara1 | 0606FakhrDinRazi.MafatihGhayb.Masaha002591Vols-ara1 | 0606FakhrDinRazi.MafatihGhayb.ShamAY0031578-ara1 | 0606FakhrDinRazi.MafatihGhayb.Shamela0023635-ara1 | 0606FakhrDinRazi.MafatihGhayb.Shia002579Vols-ara1 | 0606FakhrDinRazi.MafatihGhayb.Tafsir01004-ara1,6
openiti:0606FakhrDinRazi.Mahsul,0606FakhrDinRazi.Mahsul,Multiple OpenITI digital versions of one work,0606FakhrDinRazi.Mahsul.JK000153-ara1 | 0606FakhrDinRazi.Mahsul.ShamAY0034194-ara1 | 0606FakhrDinRazi.Mahsul.Shamela0002022-ara1 | 0606FakhrDinRazi.Mahsul.Shia002918Vols-ara1,4
openiti:0606IbnAthirMajdDin.JamicUsul,0606IbnAthirMajdDin.JamicUsul,Multiple OpenITI digital versions of one work,0606IbnAthirMajdDin.JamicUsul.JK009336-ara1 | 0606IbnAthirMajdDin.JamicUsul.Shamela0025800-ara1,2
openiti:0606IbnAthirMajdDin.NihayaFiGharib,0606IbnAthirMajdDin.NihayaFiGharib,Multiple OpenITI digital versions of one work,0606IbnAthirMajdDin.NihayaFiGharib.JK000124-ara1 | 0606IbnAthirMajdDin.NihayaFiGharib.Masaha000969Vols-ara1 | 0606IbnAthirMajdDin.NihayaFiGharib.Shamela0023691-ara1 | 0606IbnAthirMajdDin.NihayaFiGharib.Shia003923Vols-ara1,4
openiti:0606RuzbihanBaqli.CaraisBayan,0606RuzbihanBaqli.CaraisBayan,Multiple OpenITI digital versions of one work,0606RuzbihanBaqli.CaraisBayan.Rafed0003943Vols-ara1 | 0606RuzbihanBaqli.CaraisBayan.Tafsir03032-ara1,2
openiti:0608IbnSanaMulk.DarTiraz,0608IbnSanaMulk.DarTiraz,Multiple OpenITI digital versions of one work,0608IbnSanaMulk.DarTiraz.JK010570-ara1 | 0608IbnSanaMulk.DarTiraz.Shamela0023119-ara1,2
openiti:0609AbuCabbasJarrawi.HamasaMaghribiyya,0609AbuCabbasJarrawi.HamasaMaghribiyya,Multiple OpenITI digital versions of one work,0609AbuCabbasJarrawi.HamasaMaghribiyya.JK006908-ara1 | 0609AbuCabbasJarrawi.HamasaMaghribiyya.Shamela0006902-ara1,2
openiti:0610MuhammadIbnMashhadi.Mazar,0610MuhammadIbnMashhadi.Mazar,Multiple OpenITI digital versions of one work,0610MuhammadIbnMashhadi.Mazar.Masaha001025-ara1 | 0610MuhammadIbnMashhadi.Mazar.Shia001357-ara1,2
openiti:0610Mutarrizi.MughribFiTartibMucrib,0610Mutarrizi.MughribFiTartibMucrib,Multiple OpenITI digital versions of one work,0610Mutarrizi.MughribFiTartibMucrib.JK001174-ara1 | 0610Mutarrizi.MughribFiTartibMucrib.ShamAY0034680-ara1 | 0610Mutarrizi.MughribFiTartibMucrib.Shamela0008459-ara1,3
openiti:0611CaliHarawi.Isharat,0611CaliHarawi.Isharat,Multiple OpenITI digital versions of one work,0611CaliHarawi.Isharat.Masaha004640-ara1 | 0611CaliHarawi.Isharat.Shamela0010797-ara1,2
openiti:0613CaliIbnZafir.BadaicBadaih,0613CaliIbnZafir.BadaicBadaih,Multiple OpenITI digital versions of one work,0613CaliIbnZafir.BadaicBadaih.JK010565-ara1 | 0613CaliIbnZafir.BadaicBadaih.Shamela0021559-ara1,2
openiti:0613CaliIbnZafir.GharaibTanbihat,0613CaliIbnZafir.GharaibTanbihat,Multiple OpenITI digital versions of one work,0613CaliIbnZafir.GharaibTanbihat.JK010744-ara1 | 0613CaliIbnZafir.GharaibTanbihat.Shamela0001595-ara1,2
openiti:0613IbnBaninDaqiqiNahwi.IttifaqMabani,0613IbnBaninDaqiqiNahwi.IttifaqMabani,Multiple OpenITI digital versions of one work,0613IbnBaninDaqiqiNahwi.IttifaqMabani.JK001043-ara1 | 0613IbnBaninDaqiqiNahwi.IttifaqMabani.Shamela0007046-ara1,2
openiti:0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,Multiple OpenITI digital versions of one work,0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.JK001264-ara1 | 0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.Rafed0001909-ara1 | 0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.Shamela0006470-ara1,3
openiti:0614IbnJubayr.Rihla,0614IbnJubayr.Rihla,Multiple OpenITI digital versions of one work,0614IbnJubayr.Rihla.JK000416-ara1 | 0614IbnJubayr.Rihla.Masaha004170-ara1 | 0614IbnJubayr.Rihla.Masaha004171-ara1 | 0614IbnJubayr.Rihla.Rafed0002185-ara1 | 0614IbnJubayr.Rihla.Rafed0002273-ara1 | 0614IbnJubayr.Rihla.Shamela0010883-ara1 | 0614IbnJubayr.Rihla.Shamela0011203-ara1,7
openiti:0614MansurCabdAllah.Majmuc,0614MansurCabdAllah.Majmuc,Multiple OpenITI digital versions of one work,0614MansurCabdAllah.Majmuc.Zaydiyya0000077Vols-ara1 | 0614MansurCabdAllah.Majmuc.Zaydiyya0000147-ara2,2
openiti:0614MansurCabdAllah.SafwatIkhtiyar,0614MansurCabdAllah.SafwatIkhtiyar,Multiple OpenITI digital versions of one work,0614MansurCabdAllah.SafwatIkhtiyar.Zaydiyya0000005-ara1 | 0614MansurCabdAllah.SafwatIkhtiyar.Zaydiyya0000372-ara1,2
openiti:0616BurhanDinBukhari.MuhitBurhani,0616BurhanDinBukhari.MuhitBurhani,Multiple OpenITI digital versions of one work,0616BurhanDinBukhari.MuhitBurhani.ShamAY0034208-ara1 | 0616BurhanDinBukhari.MuhitBurhani.Shamela0010875-ara1,2
